client_id|ssn|first_name|last_name|gender|street|city|state|zip|latitude|longitude|city_pop|job|dob|email|phonenum|profile
3e1232a8-5c68-4b16-85ef-4d9b21e4be0b|470-26-2247|John|Brown|M|2712 Teresa Centers|Southfield|MI|48076|-83.2058|42.4981|75830|Quality manager|2001-06-12|john.brown@hotmail.com|614.260.9821x08856|young_adults_male_urban.json
678d8955-9154-4c80-86e1-e82a6821f34b|831-97-3846|Gabriel|Escobar|M|5374 Anne Crest|Blaine|TN|37709|-83.6783|36.1583|3732|Nurse, children's|2002-04-25|gabriel.escobar@gmail.com|9334637304|young_adults_male_urban.json
63505865-4597-4261-936e-24b48969bf6f|091-51-5785|Jose|Miller|M|2783 Penny Well Apt. 953|Union Church|MS|39668|-90.8259|31.7105|681|Water engineer|1973-01-27|jose.miller@hotmail.com|001-070-138-2029x587|adults_50up_male_rural.json
8756cef5-31a2-4e44-89a5-39b7bbee45a1|705-87-0215|Christine|Hamilton|F|61807 Johnson Road|Saint Louis|MO|63134|-90.341|38.7436|927396|Colour technologist|1958-05-18|christine.hamilton@gmail.com|761.097.1124x8895|adults_50up_female_urban.json
62f86e40-106a-46b9-be47-32b5667859f6|823-32-2992|Teresa|Torres|F|29425 Hughes Cliffs Suite 025|Raleigh|MS|39153|-89.5088|32.0508|3724|Gaffer|1943-05-23|teresa.torres@gmail.com|+1-005-836-6344x83131|adults_50up_female_urban.json
8b4c580b-6de4-47d1-b9b3-fbc05969c422|329-56-2169|Charles|Stewart|M|212 Michael Stream Apt. 578|Plover|IA|50573|-94.6197|42.8648|68|Dramatherapist|1960-04-22|charles.stewart@hotmail.com|902-592-0228x23174|adults_50up_male_rural.json
a884f25c-9ea6-4c16-9957-cbebf73dcfc1|883-46-4615|Edwin|Rodriguez|M|38680 Tyler Avenue Apt. 487|Badger|IA|50516|-94.1481|42.6013|719|Scientist, clinical (histocompatibility and immunogenetics)|1939-09-20|edwin.rodriguez@hotmail.com|001-722-309-6028|adults_50up_male_rural.json
deea00c5-2eef-481e-88e0-e210d17a3d8f|482-08-3646|Nathaniel|Williams|M|744 Cooley Plaza Suite 834|Titus|AL|36080|-86.2393|32.69|2271|Police officer|1975-11-21|nathaniel.williams@gmail.com|+1-505-559-4631x6988|adults_2550_male_rural.json
999edc78-6fd6-4c72-81f4-c91f479b572e|742-89-8366|Clayton|Perry|M|392 Diane Ways|Oklahoma City|OK|73169|-97.6587|35.3882|640470|Psychologist, educational|1964-01-29|clayton.perry@gmail.com|+1-755-058-4394|adults_50up_male_urban.json
b353e18e-e990-4c6d-9b20-d20e6c0d2606|581-24-5134|Joan|Taylor|F|12533 Church Mountain|Menasha|WI|54952|-88.4175|44.2112|25729|Early years teacher|1943-01-09|joan.taylor@gmail.com|904.900.5603|adults_50up_female_urban.json
72d0893f-b0ee-4c6e-a105-73c6ba49fd85|687-15-0605|Daniel|Stewart|M|2647 Jim Glens Suite 593|Oil City|LA|71061|-93.9838|32.7451|1712|Dispensing optician|1937-09-27|daniel.stewart@hotmail.com|784.450.5893x10599|adults_50up_male_rural.json
89f105a6-ae8f-46f9-8e42-711d1d41064c|868-60-8425|Susan|Pacheco|F|4155 Christopher Meadow Apt. 277|Silverstreet|SC|29145|-81.7741|34.2207|837|Public affairs consultant|1980-09-25|susan.pacheco@yahoo.com|001-015-812-7094x4428|adults_2550_female_rural.json
f7e2586d-e552-4a09-a4ff-a3d4f1435a25|036-51-6608|Andre|Morgan|M|61976 Dean Trafficway Apt. 670|Alto|NM|88312|-105.6776|33.4314|2586|Ship broker|1958-07-24|andre.morgan@yahoo.com|+1-583-058-0967x618|adults_50up_male_urban.json
a0f20523-58ac-4eb7-b533-959125d6940e|724-59-9420|Karen|Matthews|F|175 Hodges Forges|Indian Hills|CO|80454|-105.2514|39.6296|1224|Lobbyist|1989-05-24|karen.matthews@gmail.com|358.435.6114x09203|adults_2550_female_rural.json
843470a1-e841-43ec-b00f-64fdb7914265|020-85-3901|Kevin|Adams|M|59976 Lopez Corner|Lawrence|KS|66046|-95.242|38.9369|94117|Lobbyist|1982-03-12|kevin.adams@gmail.com|698.260.7605x89990|adults_2550_male_urban.json
58182ba3-5170-42b9-bb31-8e98f34009b0|193-94-6172|Dillon|Carr|M|135 Adam Squares|Dayton|PA|16222|-79.2686|40.8741|2526|Copy|1995-07-11|dillon.carr@gmail.com|+1-542-994-8311|adults_2550_male_urban.json
7bfbcab6-c981-4520-872f-28676b75c23a|240-43-9279|Joseph|Wilson|M|5220 Jones Island|Mendon|UT|84325|-111.9817|41.71|2078|Waste management officer|1965-06-29|joseph.wilson@hotmail.com|(291)743-2330x7980|adults_50up_male_rural.json
673a4da9-f4a6-441c-845b-3528cd5ba6ba|458-07-8666|Megan|Gray|F|584 Sanchez Ranch|Huachuca City|AZ|85616|-110.3334|31.6639|5566|Osteopath|1975-08-27|megan.gray@yahoo.com|2178547935|adults_2550_female_urban.json
886f0399-a0aa-4dfe-b15c-7e74bd59eee2|789-36-0167|Christine|White|F|578 Brittney Well Suite 586|York|NE|68467|-97.5825|40.8667|9338|Production assistant, radio|1950-08-29|christine.white@yahoo.com|001-074-058-6850|adults_50up_female_urban.json
81c414a9-7863-4290-846d-79097117b47e|646-55-3220|Jacqueline|Rogers|F|9041 Hicks Vista Apt. 893|Stuart|VA|24171|-80.2392|36.6517|8250|Social researcher|1952-08-30|jacqueline.rogers@hotmail.com|877-509-5590x1800|adults_50up_female_urban.json
27dae132-6834-4784-8ab8-aa99044c30ff|526-39-4552|Kimberly|Bryant|F|1476 Maurice Land Apt. 434|Kennesaw|GA|30144|-84.6047|34.0287|92645|Architectural technologist|1997-06-24|kimberly.bryant@yahoo.com|+1-137-858-5533x953|adults_2550_female_urban.json
9c8bb6a6-ac44-4966-8552-b034122f8e52|430-60-2095|Darrell|Carter|M|3145 Thomas Hill|Killbuck|OH|44637|-81.9837|40.4933|2694|Housing manager/officer|1988-08-01|darrell.carter@yahoo.com|(263)243-9283x05289|adults_2550_male_urban.json
b43dc48a-4273-4d4a-b177-731e3fe179e6|015-61-4656|Tammy|Myers|F|659 William Crescent Suite 782|Alvin|IL|61811|-87.608|40.3007|703|Psychotherapist|1992-02-16|tammy.myers@hotmail.com|+1-070-305-6364x9258|adults_2550_female_rural.json
71ae0c38-9faf-4c78-b28d-8b40df7901de|437-41-9747|Ashley|Perry|F|1640 Samantha Common Apt. 504|Nolan|TX|79537|-100.2107|32.2919|111|Biomedical engineer|1968-07-12|ashley.perry@yahoo.com|736.572.4847|adults_50up_female_rural.json
b81395aa-5f5b-444a-bb69-7a18c77c5763|203-79-5896|Natalie|Miller|F|9281 Marquez Views|Harrison|ID|83833|-116.7446|47.5017|1164|Energy engineer|1955-10-12|natalie.miller@gmail.com|436-089-2547|adults_50up_female_rural.json
a389770d-2b13-43d9-8497-c15fb640b836|596-86-7462|Anthony|Thompson|M|7703 David Islands|Ellicott City|MD|21043|-76.8001|39.2548|80322|Control and instrumentation engineer|1938-04-17|anthony.thompson@hotmail.com|918.213.4456|adults_50up_male_urban.json
22a35806-86b8-4523-86df-a5b025d7d2af|727-95-6461|Daniel|Stevens|M|836 Andrea Plains|Polk City|IA|50226|-93.6893|41.7549|4724|Counsellor|1990-11-29|daniel.stevens@yahoo.com|177-680-5116x009|adults_2550_male_urban.json
4340ae78-9477-4817-9364-c9ed8aa44584|006-76-2176|William|Marshall|M|1510 Wolf Walk Suite 996|Wolf Creek|MT|59648|-112.1476|47.0856|635|Quantity surveyor|1943-11-07|william.marshall@gmail.com|001-658-004-5814x6213|adults_50up_male_rural.json
a0a853c9-4fd9-4a91-8ea8-1639f676b848|553-62-9597|Robin|Nixon|F|518 Erin Isle Suite 850|Silver Lake|IN|46982|-85.8792|41.0743|2573|Financial risk analyst|1962-09-16|robin.nixon@gmail.com|001-467-670-3102x933|adults_50up_female_urban.json
c3cfaea4-11db-4de6-ae85-f4640224811d|390-68-0654|Christian|Bowen|M|37534 Gibson Crossing Suite 340|Groveland|IL|61535|-89.5571|40.601|1629|Commercial/residential surveyor|1973-04-26|christian.bowen@hotmail.com|+1-793-634-9089x91626|adults_2550_male_rural.json
125e0d8f-7c98-4cd7-86bf-fcbe8a221edf|159-43-3404|Holly|Wright|F|7204 Clark Cape Suite 369|Latham|IL|62543|-89.1725|39.9711|540|Logistics and distribution manager|1966-08-26|holly.wright@hotmail.com|160.458.8964x8184|adults_50up_female_rural.json
46e02763-42e7-440e-bd9e-a198befca058|300-92-3464|Sophia|Garcia|F|000 Deborah Coves Suite 562|Knoxville|AR|72845|-93.3618|35.3749|1216|Teacher, special educational needs|1954-06-25|sophia.garcia@gmail.com|584-172-3294x534|adults_50up_female_rural.json
def2fc21-2714-4ec3-ac67-6b87bab087eb|825-66-3468|Laura|Wright|F|879 Hatfield Fork|Shungnak|AK|99773|-159.8439|66.8684|262|Building control surveyor|1985-09-25|laura.wright@gmail.com|+1-908-755-2954x53937|adults_2550_female_rural.json
3a26ddeb-0d5d-4c28-8355-00800d6495bf|361-21-0215|Kristin|Patton|F|074 Collin Rue|Indianapolis|IN|46231|-86.3029|39.7038|910148|Archivist|1969-07-11|kristin.patton@yahoo.com|226.254.7402x605|adults_50up_female_urban.json
1420f82e-5482-495a-b69d-df5faaa18fb6|751-10-9501|Matthew|Lane|M|46692 Kathleen Mills Apt. 720|Cornville|AZ|86325|-111.9086|34.7256|5152|Engineer, electronics|1951-04-15|matthew.lane@yahoo.com|352.187.4344|adults_50up_male_urban.json
558872a2-c566-42ba-b646-baf9e36d69c9|555-88-7564|Stacy|Velasquez|F|10803 Garcia Villages|Castle Rock|CO|80108|-104.853|39.4455|67419|Higher education careers adviser|1975-05-23|stacy.velasquez@hotmail.com|556.823.4193x4511|adults_2550_female_urban.json
44725c36-916a-4f19-9b5e-84eae5842468|042-66-2126|Colleen|Taylor|F|402 Elizabeth Rue|Cleveland|OH|44104|-81.6245|41.4809|769341|Product manager|1965-08-04|colleen.taylor@gmail.com|(438)576-1191x600|adults_50up_female_urban.json
9e335b23-3555-4ff1-ac26-71d76de26cd1|082-59-4657|Todd|Jennings|M|7274 Jasmine Mount Suite 810|Rankin|TX|79778|-101.9441|31.2266|878|Records manager|2002-04-29|todd.jennings@hotmail.com|133.352.3525x14054|young_adults_male_rural.json
f884e028-2e22-4b3b-a56e-3a10d276cec3|893-36-2712|Gwendolyn|Holland|F|4368 Stewart Circle Suite 647|Cordova|AL|35550|-87.1841|33.768|5605|Cartographer|1975-02-16|gwendolyn.holland@gmail.com|001-396-707-6129x6456|adults_2550_female_urban.json
06f72626-153d-4caf-b7d6-016127a1abd7|681-57-1606|Jennifer|Bryan|F|162 Rebecca Valley Apt. 748|New Underwood|SD|57761|-102.8136|44.0874|1210|Programmer, applications|1941-12-22|jennifer.bryan@gmail.com|091.367.6034x453|adults_50up_female_rural.json
17d45e73-c856-4ff8-9b55-088ecfa802c3|873-96-1804|Johnathan|Davenport|M|82489 Mitchell Vista Apt. 818|Patterson|MO|63956|-90.445|37.1196|1133|Designer, fashion/clothing|1980-09-07|johnathan.davenport@hotmail.com|+1-528-238-0361|adults_2550_male_rural.json
b30c0f50-002f-4c1d-980f-36596a65a545|436-44-2629|Jason|Gonzales|M|591 Thomas Ramp|Little Rock|AR|72210|-92.466|34.7076|214454|Recycling officer|1991-01-25|jason.gonzales@gmail.com|0476423586|adults_2550_male_urban.json
2688ca6d-a186-4bfb-8661-89d73176f37c|445-08-9046|Jesus|Morgan|M|23254 Matthew Springs|Washington|DC|20003|-76.9895|38.8829|601723|Insurance account manager|1976-12-17|jesus.morgan@yahoo.com|+1-364-277-9607x2916|adults_2550_male_urban.json
5c9fe47e-abdf-479b-bc61-402f5ade29be|495-76-4233|Stephen|Michael|M|7234 Evelyn Shores Apt. 331|Bronx|NY|10462|-73.8602|40.8434|1382480|Site engineer|1963-12-22|stephen.michael@gmail.com|+1-993-089-5530|adults_50up_male_urban.json
584280c4-92dd-4d40-ae52-098f8dba4cb2|818-19-8073|Kimberly|Jones|F|620 Peggy Roads Suite 845|Foley|AL|36535|-87.6857|30.4007|26767|Health physicist|2004-01-04|kimberly.jones@gmail.com|100-471-5054x950|young_adults_female_urban.json
a3c622a8-ad4d-46bc-a17e-c461a761175c|814-72-1763|Jesse|Cooper|M|63338 Stephanie Stream|Martinsburg|WV|25403|-77.9747|39.5227|58793|Engineer, chemical|1967-04-28|jesse.cooper@gmail.com|001-931-358-1997x457|adults_50up_male_urban.json
662b6a91-035c-4843-9e67-3e678058fc1b|215-57-7572|Matthew|Jones|M|795 Randy Oval Suite 950|Soulsbyville|CA|95372|-120.2624|37.9926|1963|Commercial horticulturist|1970-05-09|matthew.jones@hotmail.com|5393258716|adults_50up_male_rural.json
89f2ecfe-ecce-4528-9a75-6c81e7e3c7d6|328-17-3642|Leah|Welch|F|803 John Ports|Bandana|KY|42022|-88.9455|37.1459|104|Sales executive|1964-01-24|leah.welch@gmail.com|(016)380-8039x821|adults_50up_female_rural.json
5afa691a-da26-42ee-bb7d-5b5e10354238|898-61-8278|Adrian|Brown|M|60634 White Ways|Peach Orchard|AR|72453|-90.6702|36.283|198|Scientist, marine|1973-01-11|adrian.brown@gmail.com|4942504298|adults_50up_male_rural.json
89396251-9525-47e7-b9a4-34117d88a481|537-11-4277|Lauren|Brooks|F|2650 Brianna Spur|Estill|SC|29918|-81.2178|32.7375|5278|Commercial/residential surveyor|1998-06-06|lauren.brooks@gmail.com|483-053-1525|young_adults_female_urban.json
bfa1f011-59fd-47fc-8634-a632dfc3e26b|404-05-9687|Jessica|Tran|F|16064 Tammy Prairie Apt. 048|La Grange|NC|28551|-77.7686|35.3054|14093|Rural practice surveyor|1931-05-27|jessica.tran@hotmail.com|(364)684-6596x4086|adults_50up_female_urban.json
edf500f7-26e7-4079-af0b-0abda9e0233f|285-78-0957|Deanna|Powers|F|20214 Christopher Skyway|New Holland|IL|62671|-89.5604|40.1682|572|Fitness centre manager|1961-03-06|deanna.powers@hotmail.com|001-352-435-9481x5450|adults_50up_female_rural.json
18ae566f-3be0-40ae-9c6c-00f79daeee5d|762-81-2830|Jacqueline|Rodgers|F|821 Jacqueline Dale|Kings Mountain|KY|40442|-84.7148|37.3818|1136|Counselling psychologist|1944-12-05|jacqueline.rodgers@yahoo.com|(513)868-5223|adults_50up_female_rural.json
bebf59fd-e0b0-4ac9-b44b-9dae01da0bc9|301-62-5245|Dawn|Price|F|11985 Williams Route|Bartlett|IL|60103|-88.2063|41.9794|41928|Exhibition designer|1972-12-11|dawn.price@hotmail.com|635.088.9720|adults_50up_female_urban.json
372764a9-e5be-4c6c-b46e-671a74cd77dc|393-45-5162|Caroline|Moon|F|1922 Justin Stravenue Suite 179|Bloomfield|MT|59315|-104.9596|47.41|150|General practice doctor|1956-03-28|caroline.moon@yahoo.com|067-239-7679|adults_50up_female_rural.json
222a6bf2-74b6-4135-bee3-731d474216bf|354-54-6411|Cynthia|Chapman|F|3548 Elijah Lakes Suite 847|Argenta|IL|62501|-88.8052|39.934|2661|Engineering geologist|1963-06-27|cynthia.chapman@gmail.com|001-514-871-0768|adults_50up_female_urban.json
b904632e-35c4-4f01-abb8-4ac9995937e2|601-45-7950|Jason|Walsh|M|405 Brittney Brooks|Bloomingdale|NY|12913|-74.0829|44.3985|1157|Accountant, chartered certified|1994-10-01|jason.walsh@gmail.com|219-813-3530|adults_2550_male_rural.json
b882a592-fe07-462c-b0c9-e846308b8382|482-33-2946|Dana|Hurst|F|764 Brandy Port Suite 272|Ovett|MS|39464|-89.0396|31.4738|2482|Artist|1958-08-07|dana.hurst@gmail.com|001-499-887-8292x7842|adults_50up_female_rural.json
9bc75fe5-c892-403c-9b85-16463158e0ef|860-61-8070|Jesse|Brown|M|707 Burnett Mission|Dorchester|IA|52140|-91.5076|43.4421|532|Multimedia specialist|1978-06-24|jesse.brown@gmail.com|491-663-7094x9089|adults_2550_male_rural.json
2091d2e4-6654-40e5-9177-140b04dcaffa|235-68-1604|Grant|Burnett|M|15756 Brenda Forks|Climax|GA|39834|-84.445|30.8757|2138|Teacher, special educational needs|1958-01-02|grant.burnett@hotmail.com|822.262.1110x32711|adults_50up_male_rural.json
f015e07e-5228-4e5d-8cce-256f20865537|372-02-7268|Kathy|Mendez|F|47792 Thomas Cape Suite 946|Hillsboro|OH|45133|-83.6064|39.1679|23900|Insurance account manager|1944-04-27|kathy.mendez@gmail.com|380.987.8767x938|adults_50up_female_urban.json
ac1e9d67-fe4f-4839-a2be-58f9c3ec4dae|740-85-8618|Danny|Beck|M|7528 Amanda Burg|Tangipahoa|LA|70465|-90.5089|30.8764|776|Geneticist, molecular|1978-09-12|danny.beck@gmail.com|896-441-9970|adults_2550_male_rural.json
7ee11a94-734a-4795-add4-fa6fe33a7618|111-92-0829|Andrea|Rose|F|1483 Robinson Green|Fort Bragg|CA|95437|-123.7703|39.4402|14799|Television/film/video producer|1937-01-05|andrea.rose@yahoo.com|694-121-8493x9668|adults_50up_female_urban.json
a4dc2de9-857a-4cdd-ac42-325a01acd140|130-80-0250|Dennis|Pierce|M|06445 Garcia Mountain Apt. 433|Roscoe|SD|57471|-99.3326|45.4271|674|Writer|1989-03-31|dennis.pierce@gmail.com|(840)822-4500x3933|adults_2550_male_rural.json
f7af50da-bfd5-4924-990e-5e8aff05256e|420-10-7067|Jesse|Hickman|M|94072 Wilson Shoal|Azle|TX|76020|-97.5412|32.9035|27270|Telecommunications researcher|1950-03-05|jesse.hickman@yahoo.com|401.426.3809x89050|adults_50up_male_urban.json
34784ccf-5f1a-4123-8f92-434a51631812|236-48-0933|Destiny|Martin|F|8722 Keith Summit|Montgomery Village|MD|20886|-77.1872|39.1757|33282|Merchandiser, retail|2001-08-13|destiny.martin@gmail.com|084.742.5295x611|young_adults_female_urban.json
c4671547-2394-4726-a380-e2c6e4036a9c|750-99-4259|Patricia|Howard|F|631 Mcintosh Oval|Dunstable|MA|01827|-71.4952|42.6739|3179|Chief of Staff|1965-01-17|patricia.howard@yahoo.com|(788)079-0751x12747|adults_50up_female_urban.json
f21a101c-1e39-42f7-8588-d2b06888d5b0|198-87-3549|Mary|Gomez|F|430 Mike Highway|Channahon|IL|60410|-88.2138|41.4347|12687|Designer, interior/spatial|1932-03-23|mary.gomez@hotmail.com|3911968326|adults_50up_female_urban.json
11a56a0e-e3a9-4d1c-94f0-2204f189e280|463-79-0204|Joshua|Brooks|M|0955 Moss Way|Windsor|PA|17366|-76.5591|39.9233|5499|Osteopath|1990-09-30|joshua.brooks@yahoo.com|001-724-178-9303x44793|adults_2550_male_urban.json
614f18b2-a6f2-495b-a079-72efb28461eb|262-48-0065|Brian|Jones|M|388 Timothy Pine|New Stanton|PA|15672|-79.6182|40.2233|3334|Stage manager|1982-05-01|brian.jones@hotmail.com|589.102.5308x540|adults_2550_male_urban.json
5b35c477-bc73-41bf-81c0-e20cbdd53cf7|334-71-5468|Jamie|Parker|F|04218 Smith Knoll Suite 885|Daleville|IN|47334|-85.511|40.1257|3263|Education officer, environmental|1968-06-11|jamie.parker@yahoo.com|7638173125|adults_50up_female_urban.json
29a408b9-4c43-4416-896f-c9101158e552|089-59-3300|John|Harris|M|304 Alexander Row Apt. 518|West Pawlet|VT|05775|-73.2313|43.3667|623|Textile designer|1938-07-28|john.harris@gmail.com|829.748.2270x0057|adults_50up_male_rural.json
4bdc6d13-1d02-4d62-ace9-9f7f67d6aec1|677-15-8815|Kelly|Garza|F|931 Cathy Mount|Westons Mills|NY|14788|-78.378|42.0621|163|Claims inspector/assessor|1992-06-24|kelly.garza@gmail.com|755.271.1034|adults_2550_female_rural.json
c276f401-4047-494e-bfd0-a105d8dc1f2d|056-13-1481|Dawn|Johnson|F|55848 Hines Mountain Apt. 816|Greensboro|VT|05841|-72.285|44.5951|425|Fish farm manager|1969-05-10|dawn.johnson@hotmail.com|001-759-823-5861x074|adults_50up_female_rural.json
a51b934a-9066-4df5-9275-3d2882fe514b|049-21-7013|Evan|Stephens|M|399 Martinez Gateway|Wiscasset|ME|04578|-69.6826|44.0074|4450|Volunteer coordinator|1970-04-20|evan.stephens@yahoo.com|001-564-297-2993|adults_50up_male_urban.json
ee969148-dc75-4ca0-be18-a4de18842bff|130-40-8535|Kristen|Smith|F|4377 Tony Rapids|Stockton|CA|95219|-121.3698|38.01|357430|Administrator, Civil Service|1947-05-29|kristen.smith@hotmail.com|001-661-207-7761|adults_50up_female_urban.json
030b6973-d87a-4602-9591-b8112fa6e33c|189-88-8738|Erica|Collins|F|133 Oliver Fords|Pecos|TX|79772|-103.5791|31.4467|12747|Surveyor, mining|1972-07-30|erica.collins@hotmail.com|575.039.1734x44376|adults_50up_female_urban.json
d4cd2f20-9e36-4d5c-b9a8-04d1e165154a|093-77-5748|Susan|Kelly|F|7820 Mitchell Passage Apt. 227|Clatonia|NE|68328|-96.8555|40.4724|429|Diplomatic Services operational officer|1976-12-01|susan.kelly@gmail.com|001-644-213-7430x831|adults_2550_female_rural.json
c69b248c-1f58-4bfe-800e-36830c0ad900|864-57-2858|Karen|Martinez|F|6708 Matthew Manors|Hopewell|VA|23860|-77.295|37.2876|31970|Training and development officer|1973-04-24|karen.martinez@yahoo.com|001-892-169-8350|adults_2550_female_urban.json
469d26e4-7bac-44c7-ad96-b82a352fa764|159-12-3510|Lisa|Hall|F|24153 Robbins Brook Suite 626|Mount Pleasant|IA|52641|-91.5614|40.9646|12357|Regulatory affairs officer|1971-03-26|lisa.hall@hotmail.com|(627)537-7677x1522|adults_50up_female_urban.json
79e80995-1f75-4f31-bb85-eecef70d9a18|043-64-1909|Jessica|Evans|F|73399 Cheryl Ways|Mishawaka|IN|46545|-86.1682|41.6835|55841|TEFL teacher|1998-12-05|jessica.evans@yahoo.com|9503869960|young_adults_female_urban.json
c1f47467-26a8-4b07-a884-56d1f0925dad|842-11-4254|Cindy|Hoffman|F|8324 Campbell Ford|Washburn|ME|04786|-68.1338|46.7883|1970|Broadcast engineer|1979-04-06|cindy.hoffman@gmail.com|001-886-758-0273|adults_2550_female_rural.json
19b02dff-93db-4932-8917-c331a32c743e|093-33-2154|Jennifer|Peters|F|24833 Suzanne Skyway|Odanah|WI|54861|-90.6197|46.5608|150|Photographer|1949-04-23|jennifer.peters@hotmail.com|379.855.3993|adults_50up_female_rural.json
3d7da6f8-389f-499c-ac9d-f5ecc45d24ab|019-21-9701|Joanna|Jones|F|07255 Molina Knoll Suite 044|Andersonville|TN|37705|-84.0544|36.1915|4559|Water engineer|1935-05-09|joanna.jones@hotmail.com|(372)467-5180|adults_50up_female_urban.json
3d7da6f8-389f-499c-ac9d-f5ecc45d24ab|019-21-9701|Joanna|Jones|F|07255 Molina Knoll Suite 044|Andersonville|TN|37705|-84.0544|36.1915|4559|Water engineer|1935-05-09|joanna.jones@hotmail.com|(372)467-5180|adults_50up_female_urban.json
fc6449de-fb3b-46fc-90f7-3cde7941236d|029-98-7340|Joe|Holt|M|46649 Julia Park Apt. 251|Wolford|ND|58385|-99.6628|48.4809|225|Camera operator|1971-01-24|joe.holt@gmail.com|668-142-0572|adults_50up_male_rural.json
8c532384-1644-4cbf-95d7-e828ff1c237f|648-59-7997|Beth|Myers|F|03484 Pierce Heights Apt. 951|Pilgrims Knob|VA|24634|-81.9024|37.2746|574|Social worker|1950-05-30|beth.myers@hotmail.com|(052)230-7134x9994|adults_50up_female_rural.json
362b6fe4-8cfa-4133-a73d-2568f34f5dde|234-90-0802|Stephanie|Garcia|F|189 Francis Street Suite 385|Anchorage|AK|99510|-149.8784|61.1446|242037|Commercial/residential surveyor|1988-05-19|stephanie.garcia@hotmail.com|+1-101-750-7291x597|adults_2550_female_urban.json
4c098c8c-1672-4ce6-9a19-2cab8af89d7d|438-57-7732|Todd|Brown|M|401 Travis Track Apt. 952|Somerset|KY|42501|-84.5443|37.1029|40486|Microbiologist|1981-09-06|todd.brown@hotmail.com|164.556.2072x89904|adults_2550_male_urban.json
32c713c2-c492-43ce-b049-80402bd0df16|031-96-7164|Nicole|Boyle|F|40639 Moreno Path|Decatur|MI|49045|-86.0338|42.1012|5598|Physiological scientist|1968-07-09|nicole.boyle@hotmail.com|(078)817-4684x402|adults_50up_female_urban.json
de7b9d0f-ce83-4f53-b3b3-120f25074e20|329-22-2207|Patricia|Oconnor|F|967 Colleen Inlet Apt. 312|Forest Knolls|CA|94933|-122.6907|38.0122|865|Soil scientist|1979-06-09|patricia.oconnor@hotmail.com|(550)223-5264x85680|adults_2550_female_rural.json
67d03ec1-e99d-475a-b39d-27403fda16f6|321-89-2314|Aaron|Thornton|M|09680 Wilson Lake Apt. 463|Morristown|IN|46161|-85.6934|39.6675|2655|Lexicographer|1972-07-10|aaron.thornton@gmail.com|+1-814-306-5565x051|adults_50up_male_urban.json
068ae0f8-3d32-4994-9547-32fb927758cd|137-12-0907|Jessica|Smith|F|1323 Alvarado Bridge|Liberty|MS|39645|-90.7133|31.1384|5016|Community development worker|1996-08-18|jessica.smith@hotmail.com|381.483.9875|adults_2550_female_urban.json
cf1ec1b2-2eb8-4fd5-863a-09a21f53dbef|109-01-4609|Suzanne|Horton|F|476 Jason Corner|Frenchville|ME|04745|-68.3917|47.2826|1082|Cytogeneticist|1938-05-11|suzanne.horton@hotmail.com|+1-802-954-8445x0022|adults_50up_female_rural.json
7dddfb45-3bfd-49b0-9376-695526c392f1|335-30-7056|Brett|Hendrix|M|274 Bates Trafficway Suite 322|San Elizario|TX|79849|-106.2507|31.5508|13208|Arts development officer|1994-08-04|brett.hendrix@yahoo.com|524.615.8597x5168|adults_2550_male_urban.json
829173b6-99d2-4cf5-8a58-9fa321808e7f|146-48-4199|James|Garrison|M|201 Nicole Cape|Warfield|VA|23889|-77.7673|36.9011|581|Insurance account manager|1985-07-12|james.garrison@hotmail.com|(507)025-1659x863|adults_2550_male_rural.json
b5a2ea77-e5d4-464c-adf7-f9cbd8a3625e|858-90-9854|Michelle|Bush|F|905 Ford Pike Apt. 757|Stafford|VA|22556|-77.5102|38.4718|77138|Therapist, drama|1976-03-20|michelle.bush@hotmail.com|095.064.7017|adults_2550_female_urban.json
e9bb4990-218a-4f3e-bac0-7239cd4db3b4|196-83-2924|Leslie|Christensen|F|7499 Jenkins Throughway|Waterbury|NE|68785|-96.7448|42.4604|274|Meteorologist|1961-03-08|leslie.christensen@hotmail.com|+1-972-086-6813x004|adults_50up_female_rural.json
b1c4576b-1b08-4b8e-9ddf-cacf1901449f|030-25-4686|Kathryn|Perkins|F|4104 Jackson Course Suite 380|Glenwood|UT|84730|-111.9628|38.7667|268|Purchasing manager|1990-03-20|kathryn.perkins@hotmail.com|(186)350-9561x78376|adults_2550_female_rural.json
2acfd647-18a3-468b-a1a1-16e93bdeb128|885-68-1237|Christopher|Snyder|M|027 Li Lake Suite 202|Newark|MD|21841|-75.2893|38.2489|860|Senior tax professional/tax inspector|1952-09-12|christopher.snyder@hotmail.com|855.217.4638|adults_50up_male_rural.json
1c2a7df6-683e-439b-ba90-eed778792841|638-05-7480|Carl|Thornton|M|561 Lauren Rue Suite 868|Burlington|WA|98233|-122.3345|48.4786|14871|Race relations officer|1984-08-19|carl.thornton@gmail.com|+1-392-044-6129x0263|adults_2550_male_urban.json
0ba197a6-af5a-4669-a9c9-d224110c4822|145-77-7288|Stephanie|Sims|F|1747 Rodriguez Parks Apt. 168|Farmer City|IL|61842|-88.6634|40.2447|2984|Secretary, company|1988-04-29|stephanie.sims@gmail.com|(229)380-6012x4471|adults_2550_female_urban.json
c95efb97-b8a0-4010-9c83-0da2082fb688|851-84-1146|William|Cook|M|594 Nguyen Walks|Wichita|KS|67211|-97.3165|37.6662|409656|Accounting technician|1935-05-28|william.cook@hotmail.com|(168)407-0841x8996|adults_50up_male_urban.json
